WeekOfMonth,DayOfWeek,Manufacture_company,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year
4,4,0,0,2,6,4,0,0,50,1,2,0,0,0,12,400,4,0,0,1,1,0,0,0,0,0,0,1995
4,4,2,0,5,6,4,0,1,27,0,1,1,1,0,1,400,4,0,0,3,2,0,0,0,3,0,0,1995
2,1,0,0,3,4,2,0,1,35,0,1,1,5,0,11,400,2,0,0,3,0,0,0,0,3,0,0,1995
3,2,0,0,5,10,4,0,0,64,0,2,0,1,1,6,400,1,0,0,2,1,0,0,0,0,0,0,1995
5,4,0,0,5,3,5,0,0,33,0,0,0,1,0,13,400,1,0,0,2,2,0,0,0,0,0,0,1995
3,2,4,0,3,10,3,0,0,45,1,2,0,5,0,6,400,2,0,0,1,0,0,0,0,0,0,0,1995
3,6,2,0,4,3,4,0,1,30,1,1,1,1,0,3,400,1,0,0,1,2,0,0,0,3,0,0,1995
3,2,3,0,3,3,3,0,0,39,0,4,2,5,0,10,400,4,0,0,0,0,0,0,0,0,0,0,1995
2,1,3,0,1,3,3,0,0,53,0,2,0,5,0,7,400,3,0,0,1,1,0,0,0,2,1,1,1995
2,6,0,0,1,3,2,1,0,44,0,0,0,1,0,14,400,3,0,0,2,0,0,0,0,1,0,0,1995
2,5,1,0,1,3,2,0,0,57,0,0,0,1,0,13,400,3,0,0,1,1,0,0,0,0,0,0,1995
1,7,0,0,1,3,1,1,0,59,1,2,0,0,0,12,400,2,0,0,2,1,1,0,0,1,0,0,1995
1,5,6,0,5,3,1,0,1,44,0,0,0,3,0,10,400,2,0,0,3,2,0,0,0,1,0,0,1995
1,4,0,0,4,3,1,0,1,34,0,0,0,1,0,7,400,2,0,0,0,2,0,0,0,1,0,0,1995
1,3,4,1,2,3,3,0,0,40,0,5,2,5,0,16,400,2,0,0,0,0,0,0,0,1,0,0,1995
3,2,0,0,3,10,3,0,0,42,0,2,0,5,1,10,400,3,0,0,2,0,0,0,0,1,0,0,1995
3,4,1,0,5,2,3,0,1,31,0,0,0,1,0,5,400,3,0,0,1,3,0,0,0,1,0,0,1995
4,5,2,0,2,5,2,0,0,41,0,2,0,5,0,9,400,4,0,0,1,7,0,0,0,0,0,0,1995
1,2,1,1,2,10,1,1,2,47,0,0,0,2,0,13,400,2,0,0,2,0,0,0,0,2,0,2,1995
1,2,2,0,2,10,1,0,0,55,0,1,1,1,0,14,400,3,0,0,1,1,0,0,0,1,0,0,1995
1,7,2,0,1,10,1,0,0,39,1,0,0,1,0,15,400,2,0,0,0,1,0,0,0,0,0,0,1995
3,3,2,0,1,10,4,0,0,21,1,0,0,1,0,11,400,4,0,0,2,3,0,0,0,2,0,0,1995
2,7,2,0,4,9,3,0,0,28,1,0,0,1,0,6,400,4,0,0,2,0,0,0,0,0,0,0,1995
2,7,3,0,2,9,2,1,1,30,0,1,1,2,0,9,500,4,0,0,0,0,0,0,0,3,2,0,1995
2,1,3,0,2,7,2,0,0,51,0,1,1,2,0,8,400,1,0,0,0,1,0,0,0,0,0,0,1995
5,4,1,0,1,7,1,0,0,58,0,1,1,1,0,16,400,2,0,0,3,0,0,0,0,0,0,0,1995
2,2,0,0,1,6,2,0,0,65,0,2,0,5,0,12,400,2,0,0,2,1,0,0,0,1,0,0,1995
2,1,1,0,2,5,3,0,1,32,0,0,0,1,0,15,400,4,0,0,1,0,0,0,0,1,0,0,1995
3,1,0,0,2,4,3,0,1,32,0,1,1,1,0,11,400,4,0,0,0,0,0,0,0,1,1,1,1995
2,3,3,0,3,4,2,1,0,26,0,1,1,1,0,4,400,3,0,0,1,2,1,0,0,0,0,0,1995
2,7,2,0,1,4,2,0,0,30,1,1,1,1,0,9,400,4,0,0,3,0,0,0,0,1,0,0,1995
1,6,3,0,3,5,1,0,0,49,0,0,0,1,0,16,400,3,0,0,1,1,0,0,0,1,0,0,1995
1,6,0,0,3,4,1,0,0,35,0,1,1,1,0,5,400,2,0,0,0,2,0,0,0,2,0,0,1995
1,7,2,0,3,4,1,0,1,25,0,2,0,0,0,4,400,3,0,0,1,4,0,0,0,0,0,0,1995
4,5,1,0,1,3,5,0,1,35,1,0,0,1,0,9,400,4,0,0,1,3,0,0,0,0,0,0,1995
4,3,3,0,3,3,4,0,0,35,0,1,1,2,0,7,400,2,0,0,2,2,0,0,0,0,0,0,1995
4,2,4,0,2,3,4,0,3,59,0,1,1,1,0,6,400,3,0,0,0,1,0,0,0,2,0,0,1995
3,4,4,0,2,10,4,0,1,28,0,2,0,1,1,6,400,4,0,0,1,3,0,0,0,0,0,0,1995
3,4,5,0,3,3,4,0,0,43,0,2,0,2,0,3,400,1,0,0,0,0,0,0,0,0,0,0,1995
3,4,1,0,2,3,4,1,1,48,1,2,0,0,0,4,400,4,0,0,2,0,0,0,0,0,0,0,1995
2,4,1,0,3,3,4,1,0,34,1,0,0,1,0,3,400,4,0,0,2,0,0,0,0,2,0,0,1995
2,3,3,0,5,4,1,0,0,53,1,2,0,2,0,3,400,3,0,0,0,2,0,0,0,0,0,0,1995
1,4,4,0,4,3,1,0,0,30,0,0,0,2,0,1,400,2,0,0,1,2,0,0,0,3,0,0,1995
1,4,3,1,3,3,2,0,0,51,0,4,2,5,0,2,400,2,0,0,0,1,0,0,0,3,0,0,1995
4,5,4,1,2,3,2,0,0,55,0,2,0,5,0,2,400,2,0,0,1,2,0,0,0,0,0,0,1995
4,3,9,1,1,2,5,0,0,43,1,1,1,2,0,14,400,3,0,0,3,0,0,0,0,1,0,0,1995
3,6,0,0,3,3,3,0,0,26,0,2,0,1,0,9,400,2,0,0,0,2,0,0,0,1,0,0,1995
3,4,3,0,4,2,3,1,0,29,0,0,0,1,0,7,400,3,0,0,0,0,0,0,0,2,0,0,1995
1,6,1,0,1,2,2,0,0,41,0,2,0,1,0,6,400,4,0,0,2,0,0,0,0,0,0,0,1995
1,6,5,0,1,2,4,0,0,32,0,4,2,5,0,10,400,4,0,0,1,2,0,0,0,0,3,1,1995
1,3,3,1,4,2,1,0,0,65,0,2,0,5,0,9,400,2,0,0,2,1,0,0,0,0,0,0,1995
1,4,4,1,1,4,2,0,1,32,0,2,0,1,0,2,400,2,0,0,1,2,0,0,0,0,0,0,1995
1,6,3,0,1,4,2,0,0,64,0,2,0,1,0,9,400,1,0,0,1,1,0,0,0,2,0,0,1995
4,4,4,0,3,1,3,0,0,37,0,1,1,2,0,4,400,3,0,0,0,0,0,0,0,2,0,0,1995
2,6,2,0,2,5,2,0,0,41,1,0,0,2,0,2,400,2,0,0,1,0,0,0,0,0,0,0,1995
3,6,2,0,1,6,3,0,1,41,0,2,0,2,0,2,700,1,0,0,2,0,0,0,0,3,0,0,1995
3,7,0,0,2,6,4,0,0,56,0,2,0,0,0,7,400,2,0,0,0,0,0,0,0,0,0,0,1995
2,5,5,0,1,6,2,0,1,24,1,0,0,2,0,12,400,3,0,0,2,3,0,0,0,0,0,2,1995
4,4,2,0,4,8,4,0,1,30,0,1,1,1,0,4,400,2,0,0,0,2,0,0,0,0,0,0,1995
2,4,2,0,5,11,2,0,0,42,0,1,1,1,0,11,400,4,0,0,2,0,0,0,0,0,0,0,1995
4,3,1,0,4,11,1,0,0,54,1,2,0,1,0,16,400,3,0,0,2,1,0,0,0,3,0,0,1995
4,6,3,0,2,7,4,0,0,30,1,7,1,1,0,16,400,1,0,0,0,3,0,0,0,3,0,0,1995
4,6,1,0,4,11,3,0,0,38,1,0,0,1,0,13,400,3,0,0,2,0,0,1,0,2,0,0,1995
2,2,1,0,3,7,2,0,0,46,0,1,1,1,0,11,400,4,0,0,2,0,0,0,0,0,0,0,1995
2,1,4,0,1,11,2,0,1,26,0,1,1,2,0,10,400,1,0,0,0,4,0,0,0,0,0,0,1995
2,2,3,0,2,5,2,0,0,80,0,0,0,2,0,11,400,2,0,0,3,0,0,0,0,0,0,0,1995
5,4,1,0,5,10,5,0,0,59,1,0,0,5,0,9,400,2,0,0,2,1,0,0,0,0,0,0,1995
4,4,0,0,4,10,4,0,0,35,0,0,0,1,0,6,400,2,0,0,2,2,0,0,0,1,1,1,1995
4,6,0,0,1,10,4,0,0,53,1,2,0,1,0,3,400,2,2,2,0,2,0,0,0,0,0,0,1995
4,6,2,1,3,10,4,1,1,42,0,2,0,1,1,8,400,3,0,0,1,4,0,0,0,2,0,0,1995
3,1,3,0,3,11,3,0,0,34,1,2,0,1,1,13,300,4,0,0,2,3,0,0,0,0,2,0,1995
3,1,5,0,2,11,3,1,0,36,0,0,0,2,0,7,400,2,0,0,0,0,0,0,0,0,0,0,1995
3,5,0,0,3,12,5,0,0,33,0,2,0,1,0,16,400,2,0,0,1,0,0,0,0,2,0,0,1995
2,4,2,0,3,4,4,0,0,33,0,2,0,0,0,5,400,1,0,0,1,0,0,0,0,0,0,0,1995
4,6,3,0,2,10,4,0,1,32,1,1,1,2,0,15,400,1,0,0,0,3,0,0,0,2,0,0,1995
4,7,3,0,4,3,5,0,0,45,1,1,1,1,0,7,400,4,0,0,0,0,0,0,0,1,0,0,1995
3,1,1,0,2,5,4,0,0,57,0,1,1,1,0,12,400,1,0,0,0,0,0,0,0,3,0,0,1995
2,4,3,0,4,5,2,0,0,27,1,0,0,5,0,13,400,4,0,0,0,2,0,0,0,1,0,0,1995
4,7,1,0,2,5,5,0,0,28,0,2,0,0,0,5,400,3,0,0,2,2,0,0,0,0,0,0,1995
3,5,4,0,2,5,5,0,0,42,0,1,1,1,0,8,400,4,0,0,0,0,0,0,0,2,0,0,1995
4,4,0,0,1,7,1,0,1,53,0,0,0,2,0,4,400,1,0,0,0,1,0,0,0,0,0,0,1995
1,2,0,0,4,8,1,0,0,55,1,2,0,0,0,2,400,3,0,0,2,0,0,0,0,0,0,0,1995
3,3,0,0,4,7,5,0,0,63,0,0,0,2,0,3,400,2,0,0,1,1,0,0,0,0,0,0,1995
4,6,2,0,6,10,4,0,0,26,0,0,0,0,1,3,400,2,0,0,0,2,0,0,0,0,0,0,1995
2,2,5,1,4,9,3,0,0,45,0,4,2,5,0,16,700,2,0,0,1,0,0,0,0,0,0,0,1995
2,3,1,0,5,9,2,0,1,33,0,2,0,1,0,12,400,1,0,0,0,2,0,0,0,3,0,0,1995
1,2,4,0,3,11,1,0,0,40,1,1,1,2,0,9,400,4,0,0,0,0,0,0,0,3,0,0,1995
2,5,0,0,2,10,2,0,0,50,1,2,0,1,0,15,400,2,0,0,1,0,0,0,0,2,0,0,1995
4,1,1,0,2,11,4,0,0,40,0,0,0,2,0,14,400,1,0,0,0,0,0,0,0,1,1,1,1995
4,7,1,0,3,6,5,0,0,59,1,0,0,1,0,7,400,3,0,0,3,1,0,0,0,0,0,0,1995
5,3,1,0,3,6,2,0,0,40,0,0,0,1,0,6,400,2,0,0,2,0,0,0,0,2,0,0,1995
1,1,3,0,1,9,1,0,0,39,0,1,1,2,0,11,400,4,0,0,1,0,0,0,0,0,0,0,1995
2,6,4,0,4,7,2,0,0,61,0,4,2,5,0,7,400,1,0,0,0,1,0,0,0,1,0,0,1995
1,3,3,1,4,10,1,0,1,26,0,0,0,1,0,3,400,1,0,0,0,2,0,0,0,1,0,0,1995
1,7,4,0,1,9,1,0,0,51,0,1,1,1,0,6,400,3,0,0,3,1,0,0,0,3,0,0,1995
1,5,2,0,4,9,3,0,0,40,0,0,0,1,0,9,400,1,0,0,0,2,0,0,0,0,0,0,1995
4,5,2,0,5,7,5,0,1,27,1,0,0,1,0,3,400,1,0,0,2,2,0,0,0,0,0,2,1995
4,7,1,1,1,10,5,0,1,49,0,2,0,1,1,6,400,1,0,0,1,0,0,0,0,1,0,0,1995
3,7,0,0,1,7,3,1,0,37,0,1,1,2,0,13,400,4,0,0,0,0,0,0,0,1,0,0,1995
2,3,4,0,5,12,2,0,1,33,1,2,0,1,0,8,400,3,0,0,0,2,0,0,0,0,0,0,1995
3,7,0,0,1,1,3,1,0,44,0,0,0,1,0,4,400,1,0,0,0,0,0,0,0,2,0,0,1995
2,1,2,0,3,1,3,0,1,29,0,2,0,0,0,4,400,2,0,0,2,2,0,0,0,0,0,0,1995
4,7,0,0,4,10,4,1,1,31,0,0,0,0,1,3,400,3,0,0,1,0,0,0,0,0,0,0,1995
1,7,1,0,2,4,3,0,0,41,0,1,1,1,0,16,400,1,0,0,3,1,0,0,0,0,0,0,1995
2,5,3,0,1,2,3,0,0,36,1,0,0,1,0,2,400,3,0,0,2,0,0,0,0,3,0,0,1995
4,2,0,0,2,11,4,1,1,45,0,1,1,0,0,15,400,2,0,0,0,0,0,0,0,1,0,0,1995
4,2,0,1,3,10,4,0,0,63,0,1,1,2,0,12,400,3,0,0,1,1,0,0,1,3,0,0,1995
4,4,2,0,5,2,4,0,0,58,0,1,1,0,0,5,400,3,0,0,0,1,0,0,0,2,0,0,1995
1,5,6,1,1,2,1,0,0,29,0,1,1,3,0,5,400,3,0,0,0,2,0,0,0,1,1,1,1995
1,4,1,0,5,2,1,0,0,36,0,1,1,1,0,1,400,3,0,0,1,0,0,0,0,0,0,0,1995
3,2,0,0,4,3,2,0,0,49,0,1,1,1,0,13,400,4,0,0,0,0,0,0,0,1,0,0,1995
2,1,0,0,1,2,4,1,2,43,0,1,1,1,0,12,400,2,0,0,0,0,0,0,0,2,0,0,1995
5,5,4,0,4,2,1,0,1,23,0,4,2,5,0,8,400,2,0,0,3,3,0,0,0,1,0,0,1995
4,1,1,0,2,10,4,0,1,27,0,2,0,1,1,7,400,2,3,1,1,2,0,0,0,0,0,0,1995
2,6,3,0,2,1,2,0,1,70,0,1,1,1,0,1,700,1,0,0,1,1,0,0,0,0,0,0,1995
5,4,2,0,2,1,2,0,0,31,0,2,0,1,0,10,400,4,0,0,1,0,0,0,0,3,0,0,1995
2,1,1,0,2,1,3,0,0,70,0,1,1,1,0,4,400,1,0,0,3,1,0,0,0,1,0,0,1995
5,1,2,0,2,11,5,0,0,59,1,2,0,0,0,7,400,3,0,0,1,3,0,0,0,0,0,0,1995
3,1,1,0,2,3,3,0,0,51,0,1,1,5,0,7,400,2,0,0,3,1,0,0,0,2,0,0,1995
4,3,3,0,3,8,5,0,0,33,0,0,0,1,0,3,400,3,0,0,2,0,0,0,0,0,0,0,1995
2,6,4,0,1,3,3,0,1,33,0,2,0,5,0,3,500,3,0,0,1,2,0,0,0,1,2,0,1995
2,2,1,0,5,11,2,0,1,37,0,1,1,2,0,2,400,4,0,0,3,0,0,0,0,2,0,0,1995
2,2,1,0,3,6,4,0,1,23,1,2,0,1,0,15,400,1,0,0,2,4,0,0,0,1,0,0,1995
1,7,0,0,4,7,2,0,1,28,1,2,0,0,0,16,400,2,0,0,1,3,0,0,0,0,0,0,1995
2,1,0,1,1,7,3,0,0,47,0,0,0,1,0,14,400,1,0,0,1,1,1,0,0,2,0,0,1995
1,4,0,0,1,7,4,1,0,52,0,1,1,2,0,10,400,2,0,0,0,0,0,0,0,2,0,0,1995
1,5,0,0,4,8,2,0,0,37,1,1,1,1,0,6,400,3,0,0,0,0,0,1,0,0,0,0,1995
1,6,1,0,5,8,3,0,1,22,0,1,1,1,0,1,400,4,0,0,1,3,0,0,0,2,0,0,1995
1,4,2,1,2,9,2,0,0,37,1,2,0,0,0,12,400,3,0,0,0,0,0,0,0,0,0,0,1995
1,5,1,0,2,6,3,0,0,26,0,0,0,1,0,16,400,3,0,0,1,0,0,0,0,0,1,1,1995
4,2,3,0,1,5,5,0,0,35,1,1,1,2,0,1,400,1,0,0,3,3,0,0,0,2,0,0,1995
4,1,4,1,2,5,4,0,0,60,0,0,0,2,0,8,400,1,0,0,2,1,0,0,0,0,0,0,1995
1,3,3,0,5,5,1,0,0,33,1,0,0,1,0,8,400,1,0,0,1,0,0,0,0,1,0,0,1995
4,1,3,0,2,10,4,1,0,31,0,0,0,1,1,10,400,1,0,0,0,2,0,0,0,1,0,0,1995
4,1,3,0,3,10,4,0,0,45,0,2,0,1,1,4,400,1,0,0,1,0,0,0,0,1,0,0,1995
2,4,1,0,2,9,2,0,0,45,0,0,0,2,0,15,400,4,0,0,0,0,0,0,1,0,3,2,1995
1,5,3,0,5,5,1,1,1,32,0,1,1,5,0,2,400,3,0,0,0,0,0,0,0,0,0,0,1995
1,5,8,0,2,5,2,0,0,38,0,0,0,2,0,5,400,1,0,0,1,0,0,0,0,1,0,0,1995
4,1,2,0,1,10,4,0,0,32,0,0,0,1,1,9,400,4,0,0,2,2,0,0,0,0,0,0,1995
4,4,1,0,5,5,1,0,1,19,1,2,0,1,0,6,400,4,0,0,0,4,0,0,0,0,0,0,1995
3,7,1,1,4,4,3,0,0,56,0,0,0,1,0,13,400,2,0,0,2,1,0,0,0,0,0,0,1995
2,1,1,0,2,11,2,1,0,26,0,0,0,0,0,4,400,4,0,0,1,0,0,0,0,2,0,0,1995
5,6,4,0,3,8,1,0,0,50,0,0,0,1,0,8,400,4,0,0,2,1,0,0,0,2,0,0,1995
4,3,1,0,4,8,1,0,0,41,0,1,1,2,0,4,400,4,0,0,0,2,0,0,0,1,0,0,1995
3,4,4,0,1,7,4,1,0,56,0,2,0,1,0,4,400,3,0,0,2,2,1,1,0,1,0,0,1995
4,1,4,0,3,2,4,0,1,46,0,4,2,5,0,13,400,1,0,0,0,1,0,0,0,2,0,0,1995
2,7,4,1,1,3,3,0,1,29,0,0,0,1,0,10,400,1,0,0,1,2,0,0,0,0,0,0,1995
5,1,1,0,5,4,1,1,1,29,0,2,0,1,0,10,400,2,0,0,0,0,0,0,0,0,0,0,1995
4,2,1,0,2,11,2,0,0,50,0,2,0,1,1,3,400,4,0,0,0,0,0,0,0,0,1,1,1995
2,5,2,1,2,4,2,0,0,47,0,2,0,1,0,11,400,3,0,0,1,1,0,0,0,2,0,0,1995
4,2,2,0,4,10,4,0,0,42,1,2,0,1,0,15,400,4,0,0,1,0,0,0,0,0,0,0,1995
2,6,3,0,5,4,3,1,1,27,0,0,0,1,0,3,400,4,0,0,0,2,0,0,0,2,0,0,1995
3,6,4,0,2,6,2,0,0,40,0,1,1,1,0,11,400,4,0,0,2,1,0,0,0,0,0,0,1995
4,3,1,0,2,6,2,1,1,42,0,1,1,1,0,8,400,3,0,0,3,3,0,0,0,2,0,0,1995
4,2,0,0,3,11,1,0,0,26,1,2,0,0,0,13,400,1,0,0,0,3,0,0,0,2,0,0,1995
2,5,1,0,5,6,2,0,0,37,1,0,0,1,0,13,400,4,0,0,2,0,0,0,0,1,0,0,1995
3,2,7,0,1,6,3,0,0,66,0,1,1,2,0,13,400,2,0,0,2,1,0,0,0,2,0,0,1995
3,6,1,0,3,6,4,0,0,45,0,1,1,1,0,16,400,2,0,0,0,1,0,0,0,0,0,0,1995
3,1,0,0,1,6,3,0,0,35,0,0,0,1,0,2,400,1,0,0,1,2,0,0,0,0,0,0,1995
2,5,2,0,1,7,2,1,0,51,0,1,1,1,0,12,400,4,0,0,0,0,0,0,0,1,0,0,1995
2,6,0,0,2,7,2,0,0,45,0,0,0,2,0,14,400,2,0,0,0,0,0,0,1,0,0,0,1995
5,1,7,1,5,9,1,0,0,45,0,0,0,5,0,7,400,3,0,0,1,0,0,0,0,1,0,0,1995
2,3,5,0,1,10,3,0,0,33,1,2,0,1,0,8,400,4,0,0,2,0,0,0,0,3,0,0,1995
3,7,0,0,4,10,3,0,0,44,1,2,0,1,0,6,400,3,0,0,3,0,0,0,0,1,0,0,1995
4,7,7,0,3,11,1,0,0,47,0,1,1,4,0,8,400,2,0,0,0,1,0,0,0,0,0,0,1995
4,2,5,0,4,10,4,0,0,68,0,4,2,5,1,7,400,2,0,0,1,1,0,0,0,0,0,0,1995
4,7,2,0,5,10,5,0,0,41,1,3,1,5,0,13,400,3,0,0,1,0,0,0,0,0,0,0,1995
5,5,1,0,5,10,5,0,0,62,1,2,0,2,0,7,400,4,0,0,0,1,0,0,0,1,0,0,1995
5,5,1,0,2,11,1,0,0,53,1,2,0,1,0,5,500,3,0,0,1,0,0,0,0,0,2,1,1995
4,3,3,0,4,11,2,1,0,32,0,0,0,1,1,7,400,4,0,0,0,2,0,0,0,1,0,0,1995
1,5,4,0,2,11,2,0,0,45,0,1,1,4,0,12,400,1,0,0,3,0,0,0,0,2,0,0,1995
2,6,0,0,1,2,2,0,0,33,0,2,0,1,0,5,400,2,0,0,0,0,0,0,0,1,0,0,1995
4,4,0,0,3,3,1,0,0,29,0,0,0,1,0,2,400,3,0,0,2,4,0,0,0,3,0,0,1995
1,2,0,0,2,4,1,0,0,73,1,2,0,5,0,1,700,1,0,0,2,1,0,0,0,3,0,0,1995
1,4,0,0,3,4,2,0,0,34,0,0,0,1,0,15,400,4,0,0,1,0,0,0,0,1,0,2,1995
4,3,0,0,5,12,1,0,0,31,0,0,0,2,1,5,400,3,0,0,3,0,0,0,0,1,0,0,1995
4,1,4,0,3,4,4,0,0,40,0,1,1,1,0,13,400,2,0,0,0,2,0,0,0,0,0,0,1995
1,1,3,0,1,7,2,0,0,64,0,1,1,5,0,2,400,4,0,0,0,0,0,0,0,0,0,0,1995
3,1,1,0,4,5,3,0,0,47,1,1,1,2,0,10,400,1,0,0,0,0,0,0,0,0,0,0,1995
5,7,0,0,4,6,1,0,0,35,0,1,1,2,0,11,400,1,0,0,0,0,0,0,0,1,0,0,1995
4,6,7,0,1,5,5,0,0,57,0,2,0,2,0,4,400,2,0,0,2,1,0,0,0,3,0,0,1995
1,2,0,0,1,7,3,0,1,41,0,0,0,1,0,6,400,4,0,0,1,0,0,0,0,0,0,0,1995
2,4,3,0,5,6,2,1,1,32,0,1,1,1,0,1,400,3,0,0,2,0,0,0,0,3,0,0,1995
2,7,1,0,1,7,2,0,0,59,0,0,0,0,0,3,400,2,0,0,1,1,0,0,0,3,0,0,1995
2,2,3,0,3,7,2,0,1,37,0,3,1,5,0,9,400,2,0,0,1,1,0,0,0,3,0,0,1995
3,5,1,0,1,7,3,0,0,73,0,1,1,2,0,16,400,4,3,0,1,1,0,0,0,0,0,0,1995
3,6,1,0,2,7,3,0,0,50,1,2,0,1,0,11,400,3,0,0,1,1,0,0,0,2,0,0,1995
3,1,3,1,3,7,3,0,0,52,0,0,0,2,0,5,400,3,0,0,1,1,0,0,0,3,0,0,1995
3,4,0,0,6,7,4,0,0,70,0,0,0,1,0,10,400,2,0,0,0,1,0,0,0,1,0,0,1995
3,4,2,0,5,7,4,0,1,29,0,1,1,2,0,4,400,1,0,0,3,2,0,0,0,0,1,1,1995
4,7,0,0,1,7,4,0,0,36,0,0,0,1,0,12,400,3,0,0,0,0,0,0,0,0,0,0,1995
5,7,3,0,1,7,5,0,1,33,0,1,1,2,0,12,400,1,0,0,1,2,0,0,0,1,0,0,1995
5,5,0,0,5,11,2,0,0,29,0,2,0,1,1,3,400,2,0,0,2,2,0,0,0,0,0,0,1995
5,5,3,0,4,12,4,0,0,28,0,2,0,1,1,11,400,3,0,0,2,0,0,0,0,1,0,0,1995
1,6,2,0,5,11,3,0,0,59,1,2,0,1,0,8,400,1,0,0,2,1,0,0,0,0,0,0,1995
2,5,3,0,1,11,2,0,1,22,1,0,0,2,0,14,400,4,0,0,0,4,1,0,0,1,0,0,1995
2,7,0,0,1,11,2,1,0,32,1,0,0,1,0,2,400,2,0,0,1,2,0,0,0,0,0,0,1995
3,3,3,0,4,11,3,0,0,47,0,1,1,1,0,2,400,1,0,0,0,1,0,0,0,0,0,0,1995
2,1,7,0,1,11,2,0,0,64,0,0,0,1,0,9,400,4,0,0,1,1,1,0,0,2,0,0,1995
3,2,3,0,4,11,3,0,0,34,0,0,0,2,0,4,400,4,0,0,2,0,0,0,0,1,0,0,1995
1,6,1,0,4,12,3,1,0,22,0,0,0,1,0,12,400,3,0,0,0,4,0,0,0,1,0,0,1995
3,7,1,0,1,11,4,1,0,24,1,0,0,1,0,13,400,2,0,0,1,3,0,0,0,0,0,0,1995
3,7,0,0,5,11,4,0,0,47,0,1,1,2,0,2,400,4,0,0,0,1,0,0,0,0,0,0,1995
3,5,3,0,2,11,4,0,1,33,0,1,1,2,0,9,400,2,0,0,0,0,0,0,0,1,0,0,1995
3,3,0,0,3,11,3,1,1,43,0,1,1,0,0,8,700,2,0,0,0,0,0,0,0,1,0,0,1995
3,2,4,0,5,11,4,0,1,28,1,2,0,2,0,16,400,2,0,0,0,2,1,0,0,0,0,0,1995
1,1,2,0,1,11,1,0,0,40,0,1,1,1,0,14,400,1,0,0,2,0,0,0,0,2,0,0,1995
5,2,0,0,1,11,1,0,1,23,0,0,0,0,0,1,400,2,1,2,1,3,0,0,0,0,0,0,1995
4,7,6,0,1,9,3,0,0,31,0,2,0,2,0,7,400,2,0,0,2,0,0,0,0,0,0,0,1995
4,6,0,0,1,8,5,0,1,26,0,0,0,1,0,11,400,3,0,0,0,0,0,0,0,0,0,0,1995
2,5,4,0,3,8,3,0,0,26,1,1,1,1,0,15,400,2,0,0,2,2,0,0,0,3,1,1,1995
5,1,1,0,3,8,1,0,0,37,0,2,0,5,0,9,400,1,0,0,1,0,1,0,0,2,0,0,1995
5,7,4,0,1,7,5,0,1,25,0,0,0,1,0,7,400,2,0,0,0,3,0,0,1,1,0,0,1995
4,2,2,0,3,7,4,0,0,58,0,2,0,2,0,4,400,4,0,0,2,1,0,0,0,2,0,0,1995
4,6,1,0,5,7,5,0,0,34,0,0,0,2,0,8,400,1,0,0,0,2,0,0,0,0,0,0,1995
4,5,1,0,4,7,4,0,1,26,0,0,0,2,0,13,400,1,0,0,2,2,0,0,1,1,0,2,1995
3,3,2,0,5,7,4,0,1,35,0,2,0,2,0,11,400,4,0,0,1,2,0,0,0,1,0,0,1995
2,4,0,0,3,7,3,1,0,40,0,1,1,2,0,3,400,3,0,0,0,0,0,0,0,1,0,0,1995
2,3,0,0,1,7,4,0,0,36,1,0,0,1,0,8,400,3,0,0,1,0,0,1,0,0,0,0,1995
1,4,1,0,4,7,1,1,0,50,0,0,0,0,0,12,500,3,0,0,0,0,0,0,0,3,2,0,1995
2,2,0,0,2,6,3,0,0,47,0,1,1,1,0,12,400,3,0,0,2,0,0,0,0,0,0,0,1995
1,2,4,0,3,6,4,0,0,30,0,1,1,2,0,13,400,2,0,0,3,0,0,0,0,2,0,0,1995
5,2,1,0,5,6,4,0,0,74,0,1,1,1,0,7,400,3,0,0,0,0,0,0,0,0,0,0,1995
5,3,5,0,5,6,1,0,0,52,0,2,0,2,0,9,400,2,0,0,3,1,0,0,0,1,0,0,1995
5,7,0,0,5,6,1,0,1,30,0,1,1,2,0,16,400,1,0,0,0,2,0,0,0,2,3,0,1995
5,5,5,0,3,12,3,0,0,60,0,4,2,5,1,3,400,4,0,0,2,1,0,0,0,1,0,0,1995
5,6,1,0,2,11,2,0,0,59,0,0,0,1,1,11,400,1,0,0,2,0,0,0,0,0,0,0,1995
3,4,3,0,4,5,3,0,1,44,0,1,1,1,0,15,400,1,0,0,0,2,0,0,0,0,0,0,1995
3,7,2,0,1,5,3,1,1,28,0,1,1,5,0,9,400,4,0,0,1,3,0,0,0,0,0,0,1995
5,6,6,0,5,11,1,0,1,30,0,2,0,1,1,1,400,3,0,0,0,0,0,0,0,1,0,0,1995
2,4,0,0,5,5,2,0,0,42,0,1,1,2,0,7,400,2,0,0,0,0,0,0,0,1,0,0,1995
2,3,1,1,1,7,1,0,0,60,0,1,1,1,0,1,400,3,0,0,2,1,0,0,0,2,1,1,1995
2,7,1,0,3,5,2,0,0,47,1,0,0,2,0,4,400,4,0,0,2,1,0,0,0,1,0,0,1995
